spec_id,scope,dv,formula,n,aic,aicc,bic,logLik,converged,FixedEffects,error
ea330bc0d1aaee01e8f09341fe58d656,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + ECONOMIC_lag_avg + (1 | Country),1088,1339.481874730017,1339.559580557954,1369.4344532945122,-663.7409373650084,TRUE,"{""(Intercept)"":{""Estimate"":-1.2224,""StdError"":0.1927},""scale(Year)"":{""Estimate"":0.2329,""StdError"":0.0809},""Outbreak_lag"":{""Estimate"":0.6275,""StdError"":0.1513},""ECOLOGICAL_lag_avg"":{""Estimate"":0.7928,""StdError"":0.6815},""ECONOMIC_lag_avg"":{""Estimate"":0.2592,""StdError"":0.1626}}",NA
d5802df4b1e28e7b13760f5404c43ba9,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + GEOPHYSICAL_lag_avg + (1 | Country),1088,1341.6513228423275,1341.7290286702646,1371.6039014068228,-664.8256614211638,TRUE,"{""(Intercept)"":{""Estimate"":-0.9698,""StdError"":0.1287},""scale(Year)"":{""Estimate"":0.1685,""StdError"":0.07},""Outbreak_lag"":{""Estimate"":0.6005,""StdError"":0.1514},""ECOLOGICAL_lag_avg"":{""Estimate"":0.8634,""StdError"":0.687},""GEOPHYSICAL_lag_avg"":{""Estimate"":-0.256,""StdError"":0.4962}}",NA
d46906010fffd5b4085133dba40767f6,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1088,1335.357764801032,1335.4354706289691,1365.3103433655274,-661.678882400516,TRUE,"{""(Intercept)"":{""Estimate"":-1.0845,""StdError"":0.1264},""scale(Year)"":{""Estimate"":0.1165,""StdError"":0.0725},""Outbreak_lag"":{""Estimate"":0.6107,""StdError"":0.1509},""ECOLOGICAL_lag_avg"":{""Estimate"":0.7472,""StdError"":0.683},""TECHNOLOGICAL_lag_avg"":{""Estimate"":0.086,""StdError"":0.0348}}",NA
2e6c7b612cdf62f2fce9c8ea02ed7afc,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + GEOPHYSICAL_lag_avg + (1 | Country),1088,1340.7172453867045,1340.7949512146415,1370.6698239511998,-664.3586226933522,TRUE,"{""(Intercept)"":{""Estimate"":-1.1835,""StdError"":0.1967},""scale(Year)"":{""Estimate"":0.2454,""StdError"":0.0801},""Outbreak_lag"":{""Estimate"":0.6282,""StdError"":0.1517},""ECONOMIC_lag_avg"":{""Estimate"":0.264,""StdError"":0.1633},""GEOPHYSICAL_lag_avg"":{""Estimate"":-0.1624,""StdError"":0.4943}}",NA
575c97858cb7dbc1d0d9fcb9c2d8da7a,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1088,1332.0393297308005,1332.1170355587376,1361.9919082952958,-660.0196648654003,TRUE,"{""(Intercept)"":{""Estimate"":-1.3883,""StdError"":0.1917},""scale(Year)"":{""Estimate"":0.2046,""StdError"":0.0808},""Outbreak_lag"":{""Estimate"":0.6412,""StdError"":0.1506},""ECONOMIC_lag_avg"":{""Estimate"":0.3455,""StdError"":0.1574},""TECHNOLOGICAL_lag_avg"":{""Estimate"":0.0965,""StdError"":0.0338}}",NA
12e0ff8be83608b810a44ca0608afe43,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + GEOPHYSICAL_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1088,1336.0432960610083,1336.1210018889453,1365.9958746255036,-662.0216480305041,TRUE,"{""(Intercept)"":{""Estimate"":-1.0393,""StdError"":0.126},""scale(Year)"":{""Estimate"":0.1232,""StdError"":0.0722},""Outbreak_lag"":{""Estimate"":0.6087,""StdError"":0.1512},""GEOPHYSICAL_lag_avg"":{""Estimate"":-0.347,""StdError"":0.4947},""TECHNOLOGICAL_lag_avg"":{""Estimate"":0.091,""StdError"":0.0354}}",NA
8dede685b85bd3e50428b0b0d35a0b2b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),1088,1341.4966312194322,1341.5743370473692,1371.4492097839275,-664.7483156097161,TRUE,"{""(Intercept)"":{""Estimate"":-1.0458,""StdError"":0.1506},""scale(Year)"":{""Estimate"":0.1195,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6135,""StdError"":0.1514},""CLIMATIC_lag_avg"":{""Estimate"":0.139,""StdError"":0.1056},""CONFLICTS_lag_avg"":{""Estimate"":-0.0019,""StdError"":0.0029}}",NA
8dede685b85bd3e50428b0b0d35a0b2b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),1088,1341.4966312194322,1341.5743370473692,1371.4492097839275,-664.7483156097161,TRUE,"{""(Intercept)"":{""Estimate"":-1.0458,""StdError"":0.1506},""scale(Year)"":{""Estimate"":0.1195,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6135,""StdError"":0.1514},""CLIMATIC_lag_avg"":{""Estimate"":0.139,""StdError"":0.1056},""CONFLICTS_lag_avg"":{""Estimate"":-0.0019,""StdError"":0.0029}}",NA
8dede685b85bd3e50428b0b0d35a0b2b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),1088,1341.4966312194322,1341.5743370473692,1371.4492097839275,-664.7483156097161,TRUE,"{""(Intercept)"":{""Estimate"":-1.0458,""StdError"":0.1506},""scale(Year)"":{""Estimate"":0.1195,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6135,""StdError"":0.1514},""CLIMATIC_lag_avg"":{""Estimate"":0.139,""StdError"":0.1056},""CONFLICTS_lag_avg"":{""Estimate"":-0.0019,""StdError"":0.0029}}",NA
8dede685b85bd3e50428b0b0d35a0b2b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),1088,1341.4966312194322,1341.5743370473692,1371.4492097839275,-664.7483156097161,TRUE,"{""(Intercept)"":{""Estimate"":-1.0458,""StdError"":0.1506},""scale(Year)"":{""Estimate"":0.1195,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6135,""StdError"":0.1514},""CLIMATIC_lag_avg"":{""Estimate"":0.139,""StdError"":0.1056},""CONFLICTS_lag_avg"":{""Estimate"":-0.0019,""StdError"":0.0029}}",NA
ed8d18a272302b3d630923772ea979df,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),1088,1340.277394595052,1340.3551004229892,1370.2299731595474,-664.138697297526,TRUE,"{""(Intercept)"":{""Estimate"":-1.0998,""StdError"":0.1519},""scale(Year)"":{""Estimate"":0.1109,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6132,""StdError"":0.1511},""CLIMATIC_lag_avg"":{""Estimate"":0.1352,""StdError"":0.1041},""ECOLOGICAL_lag_avg"":{""Estimate"":0.8797,""StdError"":0.682}}",NA
ed8d18a272302b3d630923772ea979df,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),1088,1340.277394595052,1340.3551004229892,1370.2299731595474,-664.138697297526,TRUE,"{""(Intercept)"":{""Estimate"":-1.0998,""StdError"":0.1519},""scale(Year)"":{""Estimate"":0.1109,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6132,""StdError"":0.1511},""CLIMATIC_lag_avg"":{""Estimate"":0.1352,""StdError"":0.1041},""ECOLOGICAL_lag_avg"":{""Estimate"":0.8797,""StdError"":0.682}}",NA
ed8d18a272302b3d630923772ea979df,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),1088,1340.277394595052,1340.3551004229892,1370.2299731595474,-664.138697297526,TRUE,"{""(Intercept)"":{""Estimate"":-1.0998,""StdError"":0.1519},""scale(Year)"":{""Estimate"":0.1109,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6132,""StdError"":0.1511},""CLIMATIC_lag_avg"":{""Estimate"":0.1352,""StdError"":0.1041},""ECOLOGICAL_lag_avg"":{""Estimate"":0.8797,""StdError"":0.682}}",NA
1ba89ee38262194f854787fdb7257cb1,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),1088,1338.275156558385,1338.3528623863222,1368.2277351228804,-663.1375782791926,TRUE,"{""(Intercept)"":{""Estimate"":-1.3837,""StdError"":0.2165},""scale(Year)"":{""Estimate"":0.1872,""StdError"":0.0877},""Outbreak_lag"":{""Estimate"":0.6476,""StdError"":0.1511},""CLIMATIC_lag_avg"":{""Estimate"":0.1656,""StdError"":0.1011},""ECONOMIC_lag_avg"":{""Estimate"":0.3167,""StdError"":0.1606}}",NA
1ba89ee38262194f854787fdb7257cb1,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),1088,1338.275156558385,1338.3528623863222,1368.2277351228804,-663.1375782791926,TRUE,"{""(Intercept)"":{""Estimate"":-1.3837,""StdError"":0.2165},""scale(Year)"":{""Estimate"":0.1872,""StdError"":0.0877},""Outbreak_lag"":{""Estimate"":0.6476,""StdError"":0.1511},""CLIMATIC_lag_avg"":{""Estimate"":0.1656,""StdError"":0.1011},""ECONOMIC_lag_avg"":{""Estimate"":0.3167,""StdError"":0.1606}}",NA
e6c62c30f57c7e55995fb8168b07d499,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + GEOPHYSICAL_lag_avg + (1 | Country),1088,1341.55169773425,1341.629403562187,1371.5042762987453,-664.775848867125,TRUE,"{""(Intercept)"":{""Estimate"":-1.0476,""StdError"":0.1507},""scale(Year)"":{""Estimate"":0.1217,""StdError"":0.0827},""Outbreak_lag"":{""Estimate"":0.6133,""StdError"":0.1513},""CLIMATIC_lag_avg"":{""Estimate"":0.1382,""StdError"":0.1056},""GEOPHYSICAL_lag_avg"":{""Estimate"":-0.3014,""StdError"":0.495}}",NA
d4ec5ed4031fbf9c312f24cb61f5a68b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),1088,1341.6182171715775,1341.6959229995146,1371.5707957360728,-664.8091085857887,TRUE,"{""(Intercept)"":{""Estimate"":-0.9676,""StdError"":0.129},""scale(Year)"":{""Estimate"":0.167,""StdError"":0.0701},""Outbreak_lag"":{""Estimate"":0.6003,""StdError"":0.1515},""CONFLICTS_lag_avg"":{""Estimate"":-0.0016,""StdError"":0.0029},""ECOLOGICAL_lag_avg"":{""Estimate"":0.8609,""StdError"":0.6859}}",NA
d4ec5ed4031fbf9c312f24cb61f5a68b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),1088,1341.6182171715775,1341.6959229995146,1371.5707957360728,-664.8091085857887,TRUE,"{""(Intercept)"":{""Estimate"":-0.9676,""StdError"":0.129},""scale(Year)"":{""Estimate"":0.167,""StdError"":0.0701},""Outbreak_lag"":{""Estimate"":0.6003,""StdError"":0.1515},""CONFLICTS_lag_avg"":{""Estimate"":-0.0016,""StdError"":0.0029},""ECOLOGICAL_lag_avg"":{""Estimate"":0.8609,""StdError"":0.6859}}",NA
d4ec5ed4031fbf9c312f24cb61f5a68b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),1088,1341.6182171715775,1341.6959229995146,1371.5707957360728,-664.8091085857887,TRUE,"{""(Intercept)"":{""Estimate"":-0.9676,""StdError"":0.129},""scale(Year)"":{""Estimate"":0.167,""StdError"":0.0701},""Outbreak_lag"":{""Estimate"":0.6003,""StdError"":0.1515},""CONFLICTS_lag_avg"":{""Estimate"":-0.0016,""StdError"":0.0029},""ECOLOGICAL_lag_avg"":{""Estimate"":0.8609,""StdError"":0.6859}}",NA
56370150ed1a5cf6d7873ede79979232,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECONOMIC_lag_avg + (1 | Country),1088,1340.659852794017,1340.7375586219541,1370.6124313585124,-664.3299263970085,TRUE,"{""(Intercept)"":{""Estimate"":-1.181,""StdError"":0.1963},""scale(Year)"":{""Estimate"":0.2443,""StdError"":0.0803},""Outbreak_lag"":{""Estimate"":0.6273,""StdError"":0.1517},""CONFLICTS_lag_avg"":{""Estimate"":-0.0012,""StdError"":0.0029},""ECONOMIC_lag_avg"":{""Estimate"":0.2643,""StdError"":0.1629}}",NA
56370150ed1a5cf6d7873ede79979232,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECONOMIC_lag_avg + (1 | Country),1088,1340.659852794017,1340.7375586219541,1370.6124313585124,-664.3299263970085,TRUE,"{""(Intercept)"":{""Estimate"":-1.181,""StdError"":0.1963},""scale(Year)"":{""Estimate"":0.2443,""StdError"":0.0803},""Outbreak_lag"":{""Estimate"":0.6273,""StdError"":0.1517},""CONFLICTS_lag_avg"":{""Estimate"":-0.0012,""StdError"":0.0029},""ECONOMIC_lag_avg"":{""Estimate"":0.2643,""StdError"":0.1629}}",NA
3535031bbedf71fbb27d00e979a68ab4,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + GEOPHYSICAL_lag_avg + (1 | Country),1088,1342.989165972701,1343.066871800638,1372.9417445371962,-665.4945829863505,TRUE,"{""(Intercept)"":{""Estimate"":-0.9202,""StdError"":0.1284},""scale(Year)"":{""Estimate"":0.1796,""StdError"":0.0693},""Outbreak_lag"":{""Estimate"":0.6003,""StdError"":0.1517},""CONFLICTS_lag_avg"":{""Estimate"":-0.0014,""StdError"":0.0029},""GEOPHYSICAL_lag_avg"":{""Estimate"":-0.2205,""StdError"":0.5026}}",NA
ea330bc0d1aaee01e8f09341fe58d656,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + ECONOMIC_lag_avg + (1 | Country),1088,1339.481874730017,1339.559580557954,1369.4344532945122,-663.7409373650084,TRUE,"{""(Intercept)"":{""Estimate"":-1.2224,""StdError"":0.1927},""scale(Year)"":{""Estimate"":0.2329,""StdError"":0.0809},""Outbreak_lag"":{""Estimate"":0.6275,""StdError"":0.1513},""ECOLOGICAL_lag_avg"":{""Estimate"":0.7928,""StdError"":0.6815},""ECONOMIC_lag_avg"":{""Estimate"":0.2592,""StdError"":0.1626}}",NA
ea330bc0d1aaee01e8f09341fe58d656,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + ECONOMIC_lag_avg + (1 | Country),1088,1339.481874730017,1339.559580557954,1369.4344532945122,-663.7409373650084,TRUE,"{""(Intercept)"":{""Estimate"":-1.2224,""StdError"":0.1927},""scale(Year)"":{""Estimate"":0.2329,""StdError"":0.0809},""Outbreak_lag"":{""Estimate"":0.6275,""StdError"":0.1513},""ECOLOGICAL_lag_avg"":{""Estimate"":0.7928,""StdError"":0.6815},""ECONOMIC_lag_avg"":{""Estimate"":0.2592,""StdError"":0.1626}}",NA
d5802df4b1e28e7b13760f5404c43ba9,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + GEOPHYSICAL_lag_avg + (1 | Country),1088,1341.6513228423275,1341.7290286702646,1371.6039014068228,-664.8256614211638,TRUE,"{""(Intercept)"":{""Estimate"":-0.9698,""StdError"":0.1287},""scale(Year)"":{""Estimate"":0.1685,""StdError"":0.07},""Outbreak_lag"":{""Estimate"":0.6005,""StdError"":0.1514},""ECOLOGICAL_lag_avg"":{""Estimate"":0.8634,""StdError"":0.687},""GEOPHYSICAL_lag_avg"":{""Estimate"":-0.256,""StdError"":0.4962}}",NA
2e6c7b612cdf62f2fce9c8ea02ed7afc,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + GEOPHYSICAL_lag_avg + (1 | Country),1088,1340.7172453867045,1340.7949512146415,1370.6698239511998,-664.3586226933522,TRUE,"{""(Intercept)"":{""Estimate"":-1.1835,""StdError"":0.1967},""scale(Year)"":{""Estimate"":0.2454,""StdError"":0.0801},""Outbreak_lag"":{""Estimate"":0.6282,""StdError"":0.1517},""ECONOMIC_lag_avg"":{""Estimate"":0.264,""StdError"":0.1633},""GEOPHYSICAL_lag_avg"":{""Estimate"":-0.1624,""StdError"":0.4943}}",NA
8dede685b85bd3e50428b0b0d35a0b2b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),1088,1341.4966312194322,1341.5743370473692,1371.4492097839275,-664.7483156097161,TRUE,"{""(Intercept)"":{""Estimate"":-1.0458,""StdError"":0.1506},""scale(Year)"":{""Estimate"":0.1195,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6135,""StdError"":0.1514},""CLIMATIC_lag_avg"":{""Estimate"":0.139,""StdError"":0.1056},""CONFLICTS_lag_avg"":{""Estimate"":-0.0019,""StdError"":0.0029}}",NA
8dede685b85bd3e50428b0b0d35a0b2b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),1088,1341.4966312194322,1341.5743370473692,1371.4492097839275,-664.7483156097161,TRUE,"{""(Intercept)"":{""Estimate"":-1.0458,""StdError"":0.1506},""scale(Year)"":{""Estimate"":0.1195,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6135,""StdError"":0.1514},""CLIMATIC_lag_avg"":{""Estimate"":0.139,""StdError"":0.1056},""CONFLICTS_lag_avg"":{""Estimate"":-0.0019,""StdError"":0.0029}}",NA
8dede685b85bd3e50428b0b0d35a0b2b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),1088,1341.4966312194322,1341.5743370473692,1371.4492097839275,-664.7483156097161,TRUE,"{""(Intercept)"":{""Estimate"":-1.0458,""StdError"":0.1506},""scale(Year)"":{""Estimate"":0.1195,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6135,""StdError"":0.1514},""CLIMATIC_lag_avg"":{""Estimate"":0.139,""StdError"":0.1056},""CONFLICTS_lag_avg"":{""Estimate"":-0.0019,""StdError"":0.0029}}",NA
8dede685b85bd3e50428b0b0d35a0b2b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),1088,1341.4966312194322,1341.5743370473692,1371.4492097839275,-664.7483156097161,TRUE,"{""(Intercept)"":{""Estimate"":-1.0458,""StdError"":0.1506},""scale(Year)"":{""Estimate"":0.1195,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6135,""StdError"":0.1514},""CLIMATIC_lag_avg"":{""Estimate"":0.139,""StdError"":0.1056},""CONFLICTS_lag_avg"":{""Estimate"":-0.0019,""StdError"":0.0029}}",NA
8dede685b85bd3e50428b0b0d35a0b2b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),1088,1341.4966312194322,1341.5743370473692,1371.4492097839275,-664.7483156097161,TRUE,"{""(Intercept)"":{""Estimate"":-1.0458,""StdError"":0.1506},""scale(Year)"":{""Estimate"":0.1195,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6135,""StdError"":0.1514},""CLIMATIC_lag_avg"":{""Estimate"":0.139,""StdError"":0.1056},""CONFLICTS_lag_avg"":{""Estimate"":-0.0019,""StdError"":0.0029}}",NA
8dede685b85bd3e50428b0b0d35a0b2b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),1088,1341.4966312194322,1341.5743370473692,1371.4492097839275,-664.7483156097161,TRUE,"{""(Intercept)"":{""Estimate"":-1.0458,""StdError"":0.1506},""scale(Year)"":{""Estimate"":0.1195,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6135,""StdError"":0.1514},""CLIMATIC_lag_avg"":{""Estimate"":0.139,""StdError"":0.1056},""CONFLICTS_lag_avg"":{""Estimate"":-0.0019,""StdError"":0.0029}}",NA
ed8d18a272302b3d630923772ea979df,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),1088,1340.277394595052,1340.3551004229892,1370.2299731595474,-664.138697297526,TRUE,"{""(Intercept)"":{""Estimate"":-1.0998,""StdError"":0.1519},""scale(Year)"":{""Estimate"":0.1109,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6132,""StdError"":0.1511},""CLIMATIC_lag_avg"":{""Estimate"":0.1352,""StdError"":0.1041},""ECOLOGICAL_lag_avg"":{""Estimate"":0.8797,""StdError"":0.682}}",NA
ed8d18a272302b3d630923772ea979df,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),1088,1340.277394595052,1340.3551004229892,1370.2299731595474,-664.138697297526,TRUE,"{""(Intercept)"":{""Estimate"":-1.0998,""StdError"":0.1519},""scale(Year)"":{""Estimate"":0.1109,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6132,""StdError"":0.1511},""CLIMATIC_lag_avg"":{""Estimate"":0.1352,""StdError"":0.1041},""ECOLOGICAL_lag_avg"":{""Estimate"":0.8797,""StdError"":0.682}}",NA
ed8d18a272302b3d630923772ea979df,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),1088,1340.277394595052,1340.3551004229892,1370.2299731595474,-664.138697297526,TRUE,"{""(Intercept)"":{""Estimate"":-1.0998,""StdError"":0.1519},""scale(Year)"":{""Estimate"":0.1109,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6132,""StdError"":0.1511},""CLIMATIC_lag_avg"":{""Estimate"":0.1352,""StdError"":0.1041},""ECOLOGICAL_lag_avg"":{""Estimate"":0.8797,""StdError"":0.682}}",NA
1ba89ee38262194f854787fdb7257cb1,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),1088,1338.275156558385,1338.3528623863222,1368.2277351228804,-663.1375782791926,TRUE,"{""(Intercept)"":{""Estimate"":-1.3837,""StdError"":0.2165},""scale(Year)"":{""Estimate"":0.1872,""StdError"":0.0877},""Outbreak_lag"":{""Estimate"":0.6476,""StdError"":0.1511},""CLIMATIC_lag_avg"":{""Estimate"":0.1656,""StdError"":0.1011},""ECONOMIC_lag_avg"":{""Estimate"":0.3167,""StdError"":0.1606}}",NA
d4ec5ed4031fbf9c312f24cb61f5a68b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),1088,1341.6182171715775,1341.6959229995146,1371.5707957360728,-664.8091085857887,TRUE,"{""(Intercept)"":{""Estimate"":-0.9676,""StdError"":0.129},""scale(Year)"":{""Estimate"":0.167,""StdError"":0.0701},""Outbreak_lag"":{""Estimate"":0.6003,""StdError"":0.1515},""CONFLICTS_lag_avg"":{""Estimate"":-0.0016,""StdError"":0.0029},""ECOLOGICAL_lag_avg"":{""Estimate"":0.8609,""StdError"":0.6859}}",NA
d4ec5ed4031fbf9c312f24cb61f5a68b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),1088,1341.6182171715775,1341.6959229995146,1371.5707957360728,-664.8091085857887,TRUE,"{""(Intercept)"":{""Estimate"":-0.9676,""StdError"":0.129},""scale(Year)"":{""Estimate"":0.167,""StdError"":0.0701},""Outbreak_lag"":{""Estimate"":0.6003,""StdError"":0.1515},""CONFLICTS_lag_avg"":{""Estimate"":-0.0016,""StdError"":0.0029},""ECOLOGICAL_lag_avg"":{""Estimate"":0.8609,""StdError"":0.6859}}",NA
d4ec5ed4031fbf9c312f24cb61f5a68b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),1088,1341.6182171715775,1341.6959229995146,1371.5707957360728,-664.8091085857887,TRUE,"{""(Intercept)"":{""Estimate"":-0.9676,""StdError"":0.129},""scale(Year)"":{""Estimate"":0.167,""StdError"":0.0701},""Outbreak_lag"":{""Estimate"":0.6003,""StdError"":0.1515},""CONFLICTS_lag_avg"":{""Estimate"":-0.0016,""StdError"":0.0029},""ECOLOGICAL_lag_avg"":{""Estimate"":0.8609,""StdError"":0.6859}}",NA
56370150ed1a5cf6d7873ede79979232,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECONOMIC_lag_avg + (1 | Country),1088,1340.659852794017,1340.7375586219541,1370.6124313585124,-664.3299263970085,TRUE,"{""(Intercept)"":{""Estimate"":-1.181,""StdError"":0.1963},""scale(Year)"":{""Estimate"":0.2443,""StdError"":0.0803},""Outbreak_lag"":{""Estimate"":0.6273,""StdError"":0.1517},""CONFLICTS_lag_avg"":{""Estimate"":-0.0012,""StdError"":0.0029},""ECONOMIC_lag_avg"":{""Estimate"":0.2643,""StdError"":0.1629}}",NA
ea330bc0d1aaee01e8f09341fe58d656,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + ECONOMIC_lag_avg + (1 | Country),1088,1339.481874730017,1339.559580557954,1369.4344532945122,-663.7409373650084,TRUE,"{""(Intercept)"":{""Estimate"":-1.2224,""StdError"":0.1927},""scale(Year)"":{""Estimate"":0.2329,""StdError"":0.0809},""Outbreak_lag"":{""Estimate"":0.6275,""StdError"":0.1513},""ECOLOGICAL_lag_avg"":{""Estimate"":0.7928,""StdError"":0.6815},""ECONOMIC_lag_avg"":{""Estimate"":0.2592,""StdError"":0.1626}}",NA
8dede685b85bd3e50428b0b0d35a0b2b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),1088,1341.4966312194322,1341.5743370473692,1371.4492097839275,-664.7483156097161,TRUE,"{""(Intercept)"":{""Estimate"":-1.0458,""StdError"":0.1506},""scale(Year)"":{""Estimate"":0.1195,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6135,""StdError"":0.1514},""CLIMATIC_lag_avg"":{""Estimate"":0.139,""StdError"":0.1056},""CONFLICTS_lag_avg"":{""Estimate"":-0.0019,""StdError"":0.0029}}",NA
